"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,2.48576,6.7722,0,0,2,-150,0,0
0.02,2.483,6.77061,0.00318748,0.04,2,-149.998,0,0
0.04,2.48024,6.76902,0.00637495,0.08,2,-149.996,0,0
0.06,2.47748,6.76742,0.00956243,0.12,2,-149.994,0,0
0.08,2.47472,6.76583,0.0127499,0.16,2,-149.991,0,0
0.1,2.47196,6.76423,0.0159374,0.2,2,-149.989,0,0
0.12,2.4692,6.76264,0.0191249,0.24,2,-149.987,0,0
0.14,2.46644,6.76105,0.0223123,0.28,2,-149.985,0,0
0.16,2.46356,6.75938,0.0256409,0.32,2,-149.982,0,0
0.18,2.4569,6.75553,0.0333362,0.36,2,-149.969,0,0
0.2,2.45023,6.75168,0.0410314,0.4,2,-149.955,0,0
0.22,2.44357,6.74782,0.0487267,0.44,2,-149.941,0,0
0.24,2.43544,6.74311,0.0581266,0.48,2,-149.916,0,0
0.26,2.42676,6.73808,0.0681553,0.52,2,-149.886,0,0
0.28,2.41777,6.73286,0.0785533,0.56,2,-149.853,0,0
0.3,2.40749,6.72688,0.0904491,0.6,2,-149.803,0,0
0.32,2.39712,6.72085,0.102446,0.64,2,-149.753,0,0
0.34,2.38546,6.71404,0.115948,0.68,2,-149.68,0,0
0.36,2.37358,6.70709,0.12971,0.72,2,-149.602,0,0
0.38,2.36071,6.69952,0.144645,0.76,2,-149.503,0,0
0.4,2.3473,6.69161,0.160208,0.8,2,-149.387,0,0
0.42,2.33333,6.68333,0.176449,0.84,2,-149.254,0,0
0.44,2.31844,6.67443,0.193798,0.88,2,-149.086,0,0
0.46,2.30304,6.66517,0.211767,0.92,2,-148.896,0,0
0.48,2.28706,6.65549,0.230445,0.96,2,-148.681,0,0
0.5,2.27031,6.64524,0.250087,1,2,-148.424,0,0
0.52,2.25292,6.63448,0.270537,1.04,2,-148.127,0,0
0.54,2.23495,6.62324,0.291738,1.08,2,-147.788,0,0
0.56,2.21639,6.61146,0.313716,1.12,2,-147.401,0,0
0.58,2.19725,6.59913,0.336488,1.16,2,-146.957,0,0
0.6,2.17753,6.5862,0.360063,1.2,2,-146.448,0,0
0.62,2.15727,6.57263,0.384448,1.24,2,-145.865,0,0
0.64,2.13649,6.55838,0.409643,1.28,2,-145.197,0,0
0.66,2.11524,6.5434,0.435647,1.32,2,-144.43,0,0
0.68,2.09356,6.52763,0.462456,1.36,2,-143.552,0,0
0.7,2.0715,6.51103,0.490068,1.4,2,-142.551,0,0
0.72,2.04918,6.49346,0.518475,1.44,2,-141.395,0,0
0.74,2.02657,6.47499,0.547673,1.48,2,-140.103,0,0
0.76,2.00385,6.45543,0.577654,1.52,2,-138.63,0,0
0.78,1.9809,6.43495,0.608412,1.56,2,-137.019,0,0
0.8,1.95829,6.41284,0.64004,1.6,2,-135.121,0,0
0.82,1.9357,6.3896,0.67246,1.64,2,-133.057,0,0
0.84,1.91352,6.36492,0.705639,1.68,2,-130.769,0,0
0.86,1.89188,6.33873,0.739623,1.72,2,-128.266,0,0
0.88,1.87098,6.31088,0.774452,1.76,2,-125.56,0,0
0.9,1.85105,6.28143,0.810019,1.8,0.213524,-122.697,0,0
0.92,1.83229,6.25075,0.845996,1.79424,-2,-119.749,0,0
0.94,1.81557,6.21946,0.881481,1.75424,-2,-116.843,0,0
0.96,1.80063,6.18813,0.916193,1.71424,-2,-114.057,0,0
0.98,1.7876,6.1569,0.950038,1.67424,-2,-111.449,0,0
1,1.77619,6.12585,0.983129,1.63424,-2,-109.031,0,0
1.02,1.76598,6.09518,1.01546,1.59424,-2,-106.773,0,0
1.04,1.7577,6.06485,1.0469,1.55424,-2,-104.81,0,0
1.06,1.75028,6.0351,1.07756,1.51424,-2,-103.002,0,0
1.08,1.744,6.00589,1.10745,1.47424,-2,-101.398,0,0
1.1,1.73865,5.97729,1.13654,1.43424,-2,-99.9774,0,0
1.12,1.73393,5.94938,1.16485,1.39424,-2,-98.6851,0,0
1.14,1.73001,5.92216,1.19235,1.35424,-2,-97.5609,0,0
1.16,1.72672,5.89566,1.21906,1.31424,-2,-96.5749,0,0
1.18,1.72395,5.86993,1.24493,1.27424,-2,-95.7099,0,0
1.2,1.72162,5.84495,1.27002,1.23424,-2,-94.9474,0,0
1.22,1.71966,5.82076,1.29429,1.19424,-2,-94.279,0,0
1.24,1.71803,5.79736,1.31775,1.15424,-2,-93.6933,0,0
1.26,1.7167,5.77476,1.34039,1.11424,-2,-93.184,0,0
1.28,1.71558,5.75294,1.36224,1.07424,-2,-92.738,0,0
1.3,1.71466,5.7319,1.3833,1.03424,-2,-92.3462,0,0
1.32,1.71389,5.71161,1.4036,0.994237,-2,-92.0013,0,0
1.34,1.71325,5.69203,1.42319,0.954237,-2,-91.6966,0,0
1.36,1.71275,5.67346,1.44177,0.914237,-2,-91.4409,0,0
1.38,1.71235,5.65566,1.45958,0.874237,-2,-91.2168,0,0
1.4,1.712,5.63849,1.47675,0.834237,-2,-91.0168,0,0
1.42,1.71174,5.62225,1.49299,0.794237,-2,-90.8487,0,0
1.44,1.71153,5.60688,1.50837,0.754237,-2,-90.705,0,0
1.46,1.71135,5.59194,1.5233,0.714237,-2,-90.5737,0,0
1.48,1.71123,5.57839,1.53686,0.674237,-2,-90.4754,0,0
