"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,1.43357,5.55516,0,0,2.25,0,0,0
0.02,1.43695,5.55516,0.00338083,0.045,2.25,0.00434578,0,0
0.04,1.44033,5.55516,0.00676166,0.09,2.25,0.00869156,0,0
0.06,1.44371,5.55516,0.0101425,0.135,2.25,0.0130373,0,0
0.08,1.44709,5.55516,0.0135233,0.18,2.25,0.0173831,0,0
0.1,1.45047,5.55517,0.0169041,0.225,2.25,0.0217289,0,0
0.12,1.45385,5.55517,0.020285,0.27,2.25,0.0260747,0,0
0.14,1.45724,5.55517,0.0236658,0.315,2.25,0.0304205,0,0
0.16,1.46295,5.55517,0.0293753,0.36,2.25,0.0408363,0,0
0.18,1.47111,5.55518,0.0375373,0.405,2.25,0.0576449,0,0
0.2,1.47927,5.55519,0.0456994,0.45,2.25,0.0744535,0,0
0.22,1.48836,5.5552,0.0547897,0.495,2.25,0.0994147,0,0
0.24,1.499,5.55522,0.0654267,0.54,2.25,0.137959,0,0
0.26,1.50963,5.55525,0.0760637,0.585,2.25,0.176503,0,0
0.28,1.52223,5.5553,0.0886557,0.63,2.25,0.239806,0,0
0.3,1.53484,5.55536,0.101273,0.675,2.25,0.303432,0,0
0.32,1.54912,5.55544,0.11555,0.72,2.25,0.386215,0,0
0.34,1.56375,5.55554,0.130177,0.765,2.25,0.477158,0,0
0.36,1.57959,5.5557,0.146018,0.81,2.25,0.598599,0,0
0.38,1.59625,5.5559,0.162686,0.855,2.25,0.73499,0,0
0.4,1.61363,5.55614,0.180069,0.9,2.25,0.885059,0,0
0.42,1.63214,5.55644,0.198576,0.945,2.25,1.06082,0,0
0.44,1.65154,5.55685,0.217982,0.99,2.25,1.26807,0,0
0.46,1.67176,5.55734,0.238207,1.035,2.25,1.4991,0,0
0.48,1.69284,5.55793,0.2593,1.08,2.25,1.75357,0,0
0.5,1.71482,5.55863,0.281288,1.125,2.25,2.03627,0,0
0.52,1.73773,5.55953,0.304212,1.17,2.25,2.35689,0,0
0.54,1.76158,5.56059,0.328089,1.215,2.25,2.70412,0,0
0.56,1.78631,5.56182,0.352845,1.26,2.25,3.0758,0,0
0.58,1.81191,5.56328,0.378489,1.305,2.25,3.46956,0,0
0.6,1.83839,5.56499,0.405021,1.35,2.25,3.87279,0,0
0.62,1.86575,5.56694,0.432459,1.395,2.25,4.27111,0,0
0.64,1.89405,5.56915,0.460842,1.44,2.25,4.64478,0,0
0.66,1.92322,5.5716,0.490118,1.485,2.25,4.97039,0,0
0.68,1.95326,5.57428,0.520277,1.53,2.25,5.21309,0,0
0.7,1.98416,5.57714,0.551311,1.575,-0.923601,5.3395,0,0
0.72,2.01538,5.58007,0.582662,1.55149,-2.25,5.33957,0,0
0.74,2.04581,5.58288,0.613219,1.50649,-2.25,5.20423,0,0
0.76,2.07534,5.58551,0.642865,1.46149,-2.25,4.96481,0,0
0.78,2.104,5.58793,0.671629,1.41649,-2.25,4.65088,0,0
0.8,2.13179,5.5901,0.699502,1.37149,-2.25,4.28383,0,0
0.82,2.1587,5.59201,0.72648,1.32649,-2.25,3.89062,0,0
0.84,2.18472,5.59368,0.752555,1.28149,-2.25,3.4959,0,0
0.86,2.20985,5.59514,0.777727,1.23649,-2.25,3.11092,0,0
0.88,2.23408,5.59639,0.801993,1.19149,-2.25,2.74435,0,0
0.9,2.25742,5.59743,0.825359,1.14649,-2.25,2.40438,0,0
0.92,2.27988,5.5983,0.847835,1.10149,-2.25,2.09247,0,0
0.94,2.30147,5.59905,0.869439,1.05649,-2.25,1.80571,0,0
0.96,2.32223,5.59968,0.890203,1.01149,-2.25,1.54279,0,0
0.98,2.34193,5.60014,0.909908,0.966493,-2.25,1.32178,0,0
1,2.3607,5.60053,0.928688,0.921493,-2.25,1.1233,0,0
1.02,2.37869,5.60087,0.946683,0.876493,-2.25,0.942755,0,0
1.04,2.39592,5.60115,0.963909,0.831493,-2.25,0.779159,0,0
1.06,2.41186,5.60132,0.979854,0.786493,-2.25,0.653043,0,0
1.08,2.42721,5.60148,0.995206,0.741493,-2.25,0.537384,0,0
1.1,2.44153,5.6016,1.00953,0.696493,-2.25,0.437384,0,0
1.12,2.45492,5.6017,1.02291,0.651493,-2.25,0.352636,0,0
1.14,2.46754,5.60177,1.03553,0.606493,-2.25,0.280455,0,0
1.16,2.4791,5.60182,1.04709,0.561493,-2.25,0.222978,0,0
1.18,2.48973,5.60185,1.05773,0.516493,-2.25,0.17827,0,0
1.2,2.5,5.60188,1.068,0.471493,-2.25,0.135987,0,0
1.22,2.50817,5.6019,1.07616,0.426493,-2.25,0.107734,0,0
1.24,2.51633,5.60191,1.08432,0.381493,-2.25,0.0794819,0,0
1.26,2.52432,5.60193,1.09232,0.336493,-2.25,0.0520742,0,0
1.28,2.5277,5.60193,1.0957,0.291493,-2.25,0.0477284,0,0
1.3,2.53108,5.60193,1.09908,0.246493,-2.25,0.0433826,0,0
1.32,2.53446,5.60193,1.10246,0.201493,-2.25,0.0390369,0,0
1.34,2.53784,5.60193,1.10584,0.156493,-2.25,0.0346911,0,0
1.36,2.54123,5.60193,1.10922,0.111493,-2.25,0.0303453,0,0
1.38,2.54461,5.60194,1.1126,0.0664929,-2.25,0.0259995,0,0
1.4,2.54799,5.60194,1.11598,0.0214929,-2.25,0.0216537,0,0
