"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,0.591947,2.16987,0,0,2,0,0,0
0.02,0.595135,2.16987,0.00318748,0.04,2,-0.000155709,0,0
0.04,0.598322,2.16987,0.00637495,0.08,2,-0.000311417,0,0
0.06,0.60151,2.16987,0.00956243,0.12,2,-0.000467126,0,0
0.08,0.604697,2.16987,0.0127499,0.16,2,-0.000622834,0,0
0.1,0.607885,2.16987,0.0159374,0.2,2,-0.000778543,0,0
0.12,0.611072,2.16987,0.0191249,0.24,2,-0.000934251,0,0
0.14,0.61426,2.16987,0.0223123,0.28,2,-0.00108996,0,0
0.16,0.617588,2.16987,0.0256409,0.32,2,-0.00125568,0,0
0.18,0.625283,2.16987,0.0333362,0.36,2,-0.00173128,0,0
0.2,0.632979,2.16987,0.0410314,0.4,2,-0.00220687,0,0
0.22,0.640674,2.16987,0.0487267,0.44,2,-0.00268246,0,0
0.24,0.650074,2.16987,0.0581266,0.48,2,-0.00384637,0,0
0.26,0.660102,2.16987,0.0681553,0.52,2,-0.00526411,0,0
0.28,0.670501,2.16987,0.0785533,0.56,2,-0.00679169,0,0
0.3,0.682396,2.16987,0.0904491,0.6,2,-0.00876463,0,0
0.32,0.694393,2.16986,0.102446,0.64,2,-0.0108064,0,0
0.34,0.707895,2.16986,0.115948,0.68,2,-0.0138779,0,0
0.36,0.721657,2.16986,0.12971,0.72,2,-0.0171047,0,0
0.38,0.736593,2.16985,0.144645,0.76,2,-0.0210317,0,0
0.4,0.752156,2.16985,0.160208,0.8,2,-0.0254807,0,0
0.42,0.768396,2.16984,0.176449,0.84,2,-0.0304935,0,0
0.44,0.785745,2.16983,0.193798,0.88,2,-0.0365916,0,0
0.46,0.803714,2.16981,0.211767,0.92,2,-0.0432373,0,0
0.48,0.822392,2.1698,0.230445,0.96,2,-0.0505534,0,0
0.5,0.842034,2.16978,0.250087,1,2,-0.0592731,0,0
0.52,0.862485,2.16976,0.270537,1.04,2,-0.0686216,0,0
0.54,0.883685,2.16973,0.291738,1.08,2,-0.0792448,0,0
0.56,0.905663,2.1697,0.313716,1.12,2,-0.091037,0,0
0.58,0.928435,2.16966,0.336488,1.16,2,-0.103813,0,0
0.6,0.95201,2.16961,0.360063,1.2,2,-0.11813,0,0
0.62,0.976395,2.16956,0.384448,1.24,2,-0.133648,0,0
0.64,1.00159,2.1695,0.409643,1.28,2,-0.15066,0,0
