"time","x","y","position","velocity","acceleration","heading","curvature","rotation"
0,0.671237,4.34141,0,0,3,-45,0,-60
0.02,0.673997,4.33865,0.00390384,0.06,3,-44.9999,0,-59.9943
0.04,0.676757,4.33589,0.00780769,0.12,3,-44.9998,0,-59.9771
0.06,0.679518,4.33313,0.0117115,0.18,3,-44.9997,0,-59.9484
0.08,0.682278,4.33037,0.0156154,0.24,3,-44.9995,0,-59.9083
0.1,0.685039,4.32761,0.0195192,0.3,3,-44.9994,0,-59.8568
0.12,0.687799,4.32485,0.0234231,0.36,3,-44.9993,0,-59.7937
0.14,0.692487,4.32016,0.030052,0.42,3,-44.9991,0,-59.7193
0.16,0.699151,4.3135,0.0394767,0.48,3,-44.9988,0,-59.6333
0.18,0.705815,4.30683,0.0489014,0.54,3,-44.9984,0,-59.5359
0.2,0.714094,4.29855,0.0606082,0.6,3,-44.9975,0,-59.4271
0.22,0.722779,4.28987,0.0728907,0.66,3,-44.9964,0,-59.3067
0.24,0.732647,4.28,0.086844,0.72,3,-44.995,0,-59.175
0.26,0.742949,4.2697,0.101413,0.78,3,-44.9936,0,-59.0317
0.28,0.754627,4.25803,0.117925,0.84,3,-44.991,0,-58.877
0.3,0.766882,4.24578,0.135254,0.9,3,-44.9882,0,-58.7109
0.32,0.77989,4.23278,0.153646,0.96,3,-44.9851,0,-58.5333
0.34,0.79396,4.21872,0.173537,1.02,3,-44.9807,0,-58.3442
0.36,0.808852,4.20383,0.19459,1.08,3,-44.9757,0,-58.1437
0.38,0.824555,4.18815,0.216786,1.14,3,-44.9696,0,-57.9317
0.4,0.841097,4.17162,0.240166,1.2,3,-44.9625,0,-57.7083
0.42,0.858491,4.15426,0.264748,1.26,3,-44.9542,0,-57.4734
0.44,0.876742,4.13604,0.290536,1.32,3,-44.9444,0,-57.227
0.46,0.895848,4.11697,0.317527,1.38,3,-44.9331,0,-56.9692
0.48,0.915803,4.09707,0.345712,1.44,3,-44.92,0,-56.6999
0.5,0.9366,4.07633,0.375078,1.5,3,-44.905,0,-56.4192
0.52,0.95823,4.05478,0.405612,1.56,3,-44.8877,0,-56.127
0.54,0.980799,4.03231,0.437463,1.62,3,-44.868,0,-55.8233
0.56,1.00421,4.00902,0.470486,1.68,3,-44.8455,0,-55.5082
0.58,1.02843,3.98494,0.504637,1.74,3,-44.8199,0,-55.1816
0.6,1.05356,3.95998,0.540057,1.8,3,-44.7913,0,-54.8436
0.62,1.07954,3.9342,0.576659,1.86,3,-44.7586,0,-54.4941
0.64,1.10638,3.9076,0.61444,1.92,3,-44.7216,0,-54.1331
0.66,1.1341,3.88016,0.65345,1.98,3,-44.6802,0,-53.7607
0.68,1.1627,3.85191,0.693649,2.04,3,-44.6338,0,-53.3769
0.7,1.19215,3.82286,0.735013,2.1,3,-44.5818,0,-52.9815
0.72,1.22253,3.79295,0.777649,2.16,3,-44.5232,0,-52.5748
0.74,1.25377,3.76226,0.821444,2.22,3,-44.4582,0,-52.1565
0.76,1.28589,3.73078,0.866418,2.28,3,-44.3856,0,-51.7268
0.78,1.31893,3.69849,0.912612,2.34,3,-44.304,0,-51.2856
0.8,1.35289,3.6654,0.960027,2.4,3,-44.2129,0,-50.833
0.82,1.38775,3.63153,1.00863,2.46,3,-44.1117,0,-50.369
0.84,1.42354,3.5969,1.05843,2.52,3,-43.9991,0,-49.8934
0.86,1.46027,3.56152,1.10943,2.58,3,-43.8735,0,-49.4064
0.88,1.49793,3.52539,1.16163,2.64,3,-43.7342,0,-48.908
0.9,1.53656,3.48853,1.21502,2.7,2.75828,-43.579,0,-48.3981
0.92,1.57604,3.45107,1.26944,2.73,0,-43.4068,0,-47.8767
0.94,1.61577,3.41362,1.32404,2.73,0,-43.2191,0,-47.3439
0.96,1.65562,3.3763,1.37864,2.73,0,-43.0159,0,-46.7996
0.98,1.69561,3.33912,1.43324,2.73,0,-42.7963,0,-46.2438
1,1.73575,3.30211,1.48784,2.73,0,-42.5588,0,-45.6766
1.02,1.77605,3.26527,1.54244,2.73,0,-42.3031,0,-45.1037
1.04,1.81652,3.22862,1.59704,2.73,0,-42.0272,0,-44.5307
1.06,1.85717,3.19217,1.65164,2.73,0,-41.7316,0,-43.9578
1.08,1.89801,3.15593,1.70624,2.73,0,-41.4152,0,-43.3849
1.1,1.93907,3.11994,1.76084,2.73,0,-41.0758,0,-42.8119
1.12,1.98035,3.0842,1.81544,2.73,0,-40.7139,0,-42.239
1.14,2.02184,3.04871,1.87004,2.73,0,-40.3299,0,-41.6661
1.16,2.06358,3.01352,1.92464,2.73,0,-39.9228,0,-41.0931
1.18,2.1056,2.97864,1.97924,2.73,0,-39.491,0,-40.5202
1.2,2.14786,2.94408,2.03384,2.73,0,-39.0369,0,-39.9473
1.22,2.19042,2.90987,2.08844,2.73,0,-38.5596,0,-39.3743
1.24,2.23327,2.87603,2.14304,2.73,0,-38.0598,0,-38.8014
1.26,2.2764,2.84255,2.19764,2.73,0,-37.5401,0,-38.2284
1.28,2.31985,2.80949,2.25224,2.73,0,-37.0002,0,-37.6555
1.3,2.36361,2.77684,2.30684,2.73,0,-36.4432,0,-37.0826
1.32,2.40769,2.74462,2.36144,2.73,0,-35.8709,0,-36.5114
1.34,2.4521,2.71286,2.41604,2.73,0,-35.2852,0,-35.9504
1.36,2.49683,2.68155,2.47064,2.73,0,-34.6901,0,-35.401
1.38,2.5419,2.65072,2.52524,2.73,0,-34.088,0,-34.8629
1.4,2.58727,2.62035,2.57984,2.73,0,-33.4826,0,-34.3364
1.42,2.63297,2.59048,2.63444,2.73,0,-32.8772,0,-33.8213
1.44,2.67897,2.56107,2.68904,2.73,0,-32.2751,0,-33.3176
1.46,2.72529,2.53215,2.74364,2.73,0,-31.68,0,-32.8255
1.48,2.7719,2.50372,2.79824,2.73,0,-31.0951,0,-32.3447
